spotify_track_uri,ts_x,username,platform,ms_played_x,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name_x,master_metadata_album_artist_name_x,master_metadata_album_album_name_x,reason_start,reason_end,shuffle,skipped,offline,track_id,master_metadata_track_name_y,master_metadata_album_artist_name_y,master_metadata_album_album_name_y,ts_y,ms_played_y,Track URI,Track Name_releases,Artist URI(s)_releases,Artist Name(s)_releases,Album URI_releases,Album Name_releases,Album Artist URI(s)_releases,Album Artist Name(s)_releases,Album Release Date_releases,Album Image URL_releases,Disc Number_releases,Track Number_releases,Track Duration (ms)_releases,Track Preview URL_releases,Explicit_releases,Popularity_releases,ISRC_releases,Added By_releases,Added At_releases,Artist Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Album Genres,Label,Copyrights
spotify:track:5DN1QdgodyvoM4efdXUR1c,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",4175,SE,,,Regret,Everything Everything,Get To Heaven (Deluxe),trackdone,,False,False,True,5DN1QdgodyvoM4efdXUR1c,Regret,Everything Everything,Get To Heaven (Deluxe),2019-08-08 15:42:09+00:00,780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5WNYg3usc6H8N3MBEp4zVk,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",320720,SE,,,Boredom (feat. Rex Orange County & Anna of the North),"Tyler, The Creator",Flower Boy,trackdone,,False,False,True,5WNYg3usc6H8N3MBEp4zVk,Boredom (feat. Rex Orange County & Anna of the North),"Tyler, The Creator",Flower Boy,2019-08-21 00:03:52+00:00,670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6KuXb26rHuRy3ZDse1VRmx,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",116000,SE,,,Where This Flower Blooms (feat. Frank Ocean),"Tyler, The Creator",Flower Boy,trackdone,,False,False,True,6KuXb26rHuRy3ZDse1VRmx,Where This Flower Blooms (feat. Frank Ocean),"Tyler, The Creator",Flower Boy,2019-08-08 17:30:38+00:00,660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:7KA4W4McWYRpgf0fWsJZWB,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",180386,SE,,,See You Again (feat. Kali Uchis),"Tyler, The Creator",Flower Boy,trackdone,,False,False,True,7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),"Tyler, The Creator",Flower Boy,2019-08-08 15:42:09+00:00,870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:2kFCYlFRuC7YqM5stlM9fH,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",797,SE,,,Invincible,Pat Benatar,Seven The Hard Way,fwdbtn,,False,False,True,2kFCYlFRuC7YqM5stlM9fH,Invincible,Pat Benatar,Seven The Hard Way,2019-09-02 16:48:11+00:00,1090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5GxeKtNdjSVAZTfxSsnXhF,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",527,SE,,,Ran,Future Islands,The Far Field,fwdbtn,,False,False,True,5GxeKtNdjSVAZTfxSsnXhF,Ran,Future Islands,The Far Field,2019-08-04 18:10:16+00:00,670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:2vUMdAub2h5j5zuSppYQyT,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",1117,SE,,,Sea Calls Me Home,Julia Holter,Have You In My Wilderness,fwdbtn,,False,False,True,2vUMdAub2h5j5zuSppYQyT,Sea Calls Me Home,Julia Holter,Have You In My Wilderness,2019-08-08 11:17:17+00:00,1463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5WNYg3usc6H8N3MBEp4zVk,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",11547,SE,,,Boredom (feat. Rex Orange County & Anna of the North),"Tyler, The Creator",Flower Boy,fwdbtn,,False,False,True,5WNYg3usc6H8N3MBEp4zVk,Boredom (feat. Rex Orange County & Anna of the North),"Tyler, The Creator",Flower Boy,2019-08-21 00:03:52+00:00,670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4c7k0jGOFR1OraHvE3BszV,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",143884,SE,,,My Old Man,Mac DeMarco,This Old Dog,clickrow,,False,False,True,4c7k0jGOFR1OraHvE3BszV,My Old Man,Mac DeMarco,This Old Dog,2019-08-15 15:43:39+00:00,550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4ZcGbQ5dOKX6rJk4yvza9R,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",242721,SE,,,Flesh without Blood,Grimes,Art Angels,backbtn,,False,False,True,4ZcGbQ5dOKX6rJk4yvza9R,Flesh without Blood,Grimes,Art Angels,2019-08-15 15:43:39+00:00,670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4gCREr6YIJJcvhpsM91OMS,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",110420,SE,,,World Go Crazy,Two-9,B4FRVR,fwdbtn,,False,False,True,4gCREr6YIJJcvhpsM91OMS,World Go Crazy,Two-9,B4FRVR,2019-08-21 00:05:27+00:00,67470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5Ziqdz4CLvKMnBQyTVcO3P,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",28903,SE,,,Wings,VIC MENSA,Wings,fwdbtn,,False,False,True,5Ziqdz4CLvKMnBQyTVcO3P,Wings,VIC MENSA,Wings,2017-07-23 19:18:43+00:00,177161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:7KA4W4McWYRpgf0fWsJZWB,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",154161,SE,,,See You Again (feat. Kali Uchis),"Tyler, The Creator",Flower Boy,clickrow,,False,False,True,7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),"Tyler, The Creator",Flower Boy,2019-08-08 15:42:09+00:00,870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:0YO7jUPDS87K27ONJxRUlI,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",1118,SE,,,U Mad,Jonah Cruzz,Ordinary Nigga,fwdbtn,,False,False,True,0YO7jUPDS87K27ONJxRUlI,U Mad,Jonah Cruzz,Ordinary Nigga,2019-08-03 14:59:03+00:00,1530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:1jNwSqQrb24IHytUWuOZDF,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",238853,SE,,,Bird Is The Word,Ski Mask The Slump God,You Will Regret,clickrow,,False,False,True,1jNwSqQrb24IHytUWuOZDF,Bird Is The Word,Ski Mask The Slump God,You Will Regret,2017-08-03 16:12:06+00:00,238425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5Ziqdz4CLvKMnBQyTVcO3P,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",242560,SE,,,Wings,VIC MENSA,Wings,trackdone,,False,False,True,5Ziqdz4CLvKMnBQyTVcO3P,Wings,VIC MENSA,Wings,2017-07-23 19:18:43+00:00,177161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6iF5JgF1GNUQwlnsgnMzUu,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",1811,SE,,,No Effort,Tee Grizzley,My Moment,fwdbtn,,False,False,True,6iF5JgF1GNUQwlnsgnMzUu,No Effort,Tee Grizzley,My Moment,2019-08-08 17:30:38+00:00,770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5uh98HlgvoJd2zRWAduj2Y,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",2504,SE,,,Bring on the Dancing Horses,Echo & the Bunnymen,Songs to Learn & Sing,fwdbtn,,False,False,True,5uh98HlgvoJd2zRWAduj2Y,Bring on the Dancing Horses,Echo & the Bunnymen,Songs to Learn & Sing,2021-06-07 13:29:50+00:00,235800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:430qNtapCS3Ue1yoSql1oV,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",206266,SE,,,I Ain't Got Time!,"Tyler, The Creator",Flower Boy,clickrow,,False,False,True,430qNtapCS3Ue1yoSql1oV,I Ain't Got Time!,"Tyler, The Creator",Flower Boy,2019-08-08 17:30:38+00:00,670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5SxlUF7J8tyFIEF22EomeP,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",237000,SE,,,Pothole (feat. Jaden Smith),"Tyler, The Creator",Flower Boy,trackdone,,False,False,True,5SxlUF7J8tyFIEF22EomeP,Pothole (feat. Jaden Smith),"Tyler, The Creator",Flower Boy,2019-08-29 18:09:55+00:00,237000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3AT1AxRmekolCdukwCFUWm,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",1460,SE,,,CRYBABY (Iglooghost Remix),ABRA,CRYBABY (Iglooghost Remix),fwdbtn,,False,False,True,3AT1AxRmekolCdukwCFUWm,CRYBABY (Iglooghost Remix),ABRA,CRYBABY (Iglooghost Remix),2019-08-30 20:36:48+00:00,9146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:0qV5H8ttAXxb1An0rmG2bw,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",131427,SE,,,March to the Sea,Baroness,Yellow & Green,trackdone,,False,False,True,0qV5H8ttAXxb1An0rmG2bw,March to the Sea,Baroness,Yellow & Green,2019-08-30 20:36:48+00:00,12744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5SxlUF7J8tyFIEF22EomeP,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",125954,SE,,,Pothole (feat. Jaden Smith),"Tyler, The Creator",Flower Boy,fwdbtn,,False,False,True,5SxlUF7J8tyFIEF22EomeP,Pothole (feat. Jaden Smith),"Tyler, The Creator",Flower Boy,2019-08-29 18:09:55+00:00,237000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4aWxijBBxw158KTPSUJkTt,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",1337,SE,,,Irony. Utility. Pretext.,Algiers,Algiers,fwdbtn,,False,False,True,4aWxijBBxw158KTPSUJkTt,Irony. Utility. Pretext.,Algiers,Algiers,2019-09-05 11:07:13+00:00,12550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3ICRVhH1mviNzbUg5kjuri,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",4482,SE,,,Bring On The Night - Remastered 2003,The Police,Reggatta De Blanc,fwdbtn,,False,False,True,3ICRVhH1mviNzbUg5kjuri,Bring On The Night - Remastered 2003,The Police,Reggatta De Blanc,2017-07-18 23:36:59+00:00,1605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3AT1AxRmekolCdukwCFUWm,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",540,SE,,,CRYBABY (Iglooghost Remix),ABRA,CRYBABY (Iglooghost Remix),fwdbtn,,False,False,True,3AT1AxRmekolCdukwCFUWm,CRYBABY (Iglooghost Remix),ABRA,CRYBABY (Iglooghost Remix),2019-08-30 20:36:48+00:00,9146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4gCREr6YIJJcvhpsM91OMS,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",147702,SE,,,World Go Crazy,Two-9,B4FRVR,trackdone,,False,False,True,4gCREr6YIJJcvhpsM91OMS,World Go Crazy,Two-9,B4FRVR,2019-08-21 00:05:27+00:00,67470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4naqwi5kjpX4b8snho7sw9,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",1020,SE,,,Mess On A Mission,Liars,Mess,fwdbtn,,False,False,True,4naqwi5kjpX4b8snho7sw9,Mess On A Mission,Liars,Mess,2019-09-09 18:06:48+00:00,610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5T4WuZVSbukHtbVDXNFPNz,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",172960,SE,,,JustLikeMyPiss,Ski Mask The Slump God,You Will Regret,trackdone,,False,False,True,5T4WuZVSbukHtbVDXNFPNz,JustLikeMyPiss,Ski Mask The Slump God,You Will Regret,2017-08-04 14:58:51+00:00,18666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4LB5cNN7f18wIJA2RU4iIO,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",182306,SE,,,For the First Time,Mac DeMarco,This Old Dog,clickrow,,False,False,True,4LB5cNN7f18wIJA2RU4iIO,For the First Time,Mac DeMarco,This Old Dog,2019-08-06 17:12:27+00:00,182306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4L2F0LcDVtNrFc1K4lmx3m,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",1195,SE,,,Distant Past,Everything Everything,Get To Heaven (Deluxe),fwdbtn,,False,False,True,4L2F0LcDVtNrFc1K4lmx3m,Distant Past,Everything Everything,Get To Heaven (Deluxe),2019-09-16 18:28:39+00:00,740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6fUHMhwKBSmetq2T1PvCKK,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",296586,SE,,,Liquor Sto',EARTHGANG,Strays with Rabies,clickrow,,False,False,True,6fUHMhwKBSmetq2T1PvCKK,Liquor Sto',EARTHGANG,Strays with Rabies,2019-08-30 20:36:48+00:00,223578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:10bbBgrbOb6jIhvkKnFF8S,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",160266,SE,,,Larry Hughes,Two-9,FRVR,fwdbtn,,False,False,True,10bbBgrbOb6jIhvkKnFF8S,Larry Hughes,Two-9,FRVR,2017-07-12 17:03:08+00:00,803.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:7J7BmSJd5CxKWvvJy1p7GN,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",66310,SE,,,Geronimo,SahBabii,S.A.N.D.A.S.,fwdbtn,,False,False,True,7J7BmSJd5CxKWvvJy1p7GN,Geronimo,SahBabii,S.A.N.D.A.S.,2019-08-08 11:17:17+00:00,1685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6KuXb26rHuRy3ZDse1VRmx,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",169227,SE,,,Where This Flower Blooms (feat. Frank Ocean),"Tyler, The Creator",Flower Boy,fwdbtn,,False,False,True,6KuXb26rHuRy3ZDse1VRmx,Where This Flower Blooms (feat. Frank Ocean),"Tyler, The Creator",Flower Boy,2019-08-08 17:30:38+00:00,660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:1jNwSqQrb24IHytUWuOZDF,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",238853,SE,,,Bird Is The Word,Ski Mask The Slump God,You Will Regret,trackdone,,False,False,True,1jNwSqQrb24IHytUWuOZDF,Bird Is The Word,Ski Mask The Slump God,You Will Regret,2017-08-03 16:12:06+00:00,238425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:41X9To0bQ4fpoSRri4NHiI,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",6884,SE,,,Seasons (Waiting On You),Future Islands,Singles,fwdbtn,,False,False,True,41X9To0bQ4fpoSRri4NHiI,Seasons (Waiting On You),Future Islands,Singles,2019-08-06 17:12:17+00:00,1590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3AAdbLZWOptsP8ViSj71RD,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",306532,SE,,,Realiti,Grimes,Art Angels,trackdone,,False,False,True,3AAdbLZWOptsP8ViSj71RD,Realiti,Grimes,Art Angels,2019-08-08 11:17:17+00:00,790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3AAdbLZWOptsP8ViSj71RD,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",230672,SE,,,Realiti,Grimes,Art Angels,trackdone,,False,False,True,3AAdbLZWOptsP8ViSj71RD,Realiti,Grimes,Art Angels,2019-08-08 11:17:17+00:00,790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:430qNtapCS3Ue1yoSql1oV,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",168909,SE,,,I Ain't Got Time!,"Tyler, The Creator",Flower Boy,clickrow,,False,False,True,430qNtapCS3Ue1yoSql1oV,I Ain't Got Time!,"Tyler, The Creator",Flower Boy,2019-08-08 17:30:38+00:00,670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:66EMojsyRxwoRcu3HYeDT9,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",1011,SE,,,Je dois partir,Talib Kweli,Je dois partir,fwdbtn,,False,False,True,66EMojsyRxwoRcu3HYeDT9,Je dois partir,Talib Kweli,Je dois partir,2017-07-12 13:07:31+00:00,179132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:54gHDDVJAgllRLH84NJ4Q7,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",40621,SE,,,Oak Grove Road,BONES,Hermit of East Grand River,fwdbtn,,False,False,True,54gHDDVJAgllRLH84NJ4Q7,Oak Grove Road,BONES,Hermit of East Grand River,2016-05-22 16:41:37+00:00,107750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4ZcGbQ5dOKX6rJk4yvza9R,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",835,SE,,,Flesh without Blood,Grimes,Art Angels,fwdbtn,,False,False,True,4ZcGbQ5dOKX6rJk4yvza9R,Flesh without Blood,Grimes,Art Angels,2019-08-15 15:43:39+00:00,670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6KuXb26rHuRy3ZDse1VRmx,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",194933,SE,,,Where This Flower Blooms (feat. Frank Ocean),"Tyler, The Creator",Flower Boy,trackdone,,False,False,True,6KuXb26rHuRy3ZDse1VRmx,Where This Flower Blooms (feat. Frank Ocean),"Tyler, The Creator",Flower Boy,2019-08-08 17:30:38+00:00,660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:2NyrXRn4tancYPW6JwtTl2,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",1357,SE,,,From The D To The A (feat. Lil Yachty),Tee Grizzley,From The D To The A (feat. Lil Yachty),fwdbtn,,False,False,True,2NyrXRn4tancYPW6JwtTl2,From The D To The A (feat. Lil Yachty),Tee Grizzley,From The D To The A (feat. Lil Yachty),2019-08-01 15:09:34+00:00,158684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:430qNtapCS3Ue1yoSql1oV,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",206266,SE,,,I Ain't Got Time!,"Tyler, The Creator",Flower Boy,trackdone,,False,False,True,430qNtapCS3Ue1yoSql1oV,I Ain't Got Time!,"Tyler, The Creator",Flower Boy,2019-08-08 17:30:38+00:00,670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:430qNtapCS3Ue1yoSql1oV,2017-08-08 07:04:01+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",206266,SE,,,I Ain't Got Time!,"Tyler, The Creator",Flower Boy,fwdbtn,,False,False,True,430qNtapCS3Ue1yoSql1oV,I Ain't Got Time!,"Tyler, The Creator",Flower Boy,2019-08-08 17:30:38+00:00,670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6fUHMhwKBSmetq2T1PvCKK,2017-08-09 13:47:59+00:00,willexmen,"Android OS 7.0 API 24 (samsung, SM-G935F)",180273,SE,,,Liquor Sto',EARTHGANG,Strays with Rabies,fwdbtn,,False,False,True,6fUHMhwKBSmetq2T1PvCKK,Liquor Sto',EARTHGANG,Strays with Rabies,2019-08-30 20:36:48+00:00,223578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6fUHMhwKBSmetq2T1PvCKK,2017-08-09 13:53:26+00:00,willexmen,"Android OS 7.0 API 24 (samsung, SM-G935F)",297689,SE,,,Liquor Sto',EARTHGANG,Strays with Rabies,trackdone,,False,False,True,6fUHMhwKBSmetq2T1PvCKK,Liquor Sto',EARTHGANG,Strays with Rabies,2019-08-30 20:36:48+00:00,223578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:1jNwSqQrb24IHytUWuOZDF,2017-08-09 13:57:25+00:00,willexmen,"Android OS 7.0 API 24 (samsung, SM-G935F)",238853,SE,,,Bird Is The Word,Ski Mask The Slump God,You Will Regret,trackdone,,False,False,True,1jNwSqQrb24IHytUWuOZDF,Bird Is The Word,Ski Mask The Slump God,You Will Regret,2017-08-03 16:12:06+00:00,238425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3AAdbLZWOptsP8ViSj71RD,2017-08-09 14:02:32+00:00,willexmen,"Android OS 7.0 API 24 (samsung, SM-G935F)",306532,SE,,,Realiti,Grimes,Art Angels,trackdone,,False,False,True,3AAdbLZWOptsP8ViSj71RD,Realiti,Grimes,Art Angels,2019-08-08 11:17:17+00:00,790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5SxlUF7J8tyFIEF22EomeP,2017-08-09 14:06:30+00:00,willexmen,"Android OS 7.0 API 24 (samsung, SM-G935F)",237000,SE,,,Pothole (feat. Jaden Smith),"Tyler, The Creator",Flower Boy,trackdone,,False,False,True,5SxlUF7J8tyFIEF22EomeP,Pothole (feat. Jaden Smith),"Tyler, The Creator",Flower Boy,2019-08-29 18:09:55+00:00,237000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6ACiYjq5Q7e6BlhZEHz7cd,2017-08-09 14:10:14+00:00,willexmen,"Android OS 7.0 API 24 (samsung, SM-G935F)",223946,SE,,,Garden Shed (feat. Estelle),"Tyler, The Creator",Flower Boy,trackdone,,False,False,True,6ACiYjq5Q7e6BlhZEHz7cd,Garden Shed (feat. Estelle),"Tyler, The Creator",Flower Boy,2019-08-29 18:13:39+00:00,223946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5WNYg3usc6H8N3MBEp4zVk,2017-08-09 14:14:19+00:00,willexmen,"Android OS 7.0 API 24 (samsung, SM-G935F)",243885,SE,,,Boredom (feat. Rex Orange County & Anna of the North),"Tyler, The Creator",Flower Boy,trackdone,,False,False,True,5WNYg3usc6H8N3MBEp4zVk,Boredom (feat. Rex Orange County & Anna of the North),"Tyler, The Creator",Flower Boy,2019-08-21 00:03:52+00:00,670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:0vL4lqy69I4cUh9TX4m6Cw,2017-08-09 14:17:23+00:00,willexmen,"Android OS 7.0 API 24 (samsung, SM-G935F)",181590,SE,,,Alone,Jordan Comolli,Alone,clickrow,,True,False,True,0vL4lqy69I4cUh9TX4m6Cw,Alone,Jordan Comolli,Alone,2017-08-09 14:17:23+00:00,181590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3xsgSIpW6QA3w6Mg7nB7XP,2017-08-09 14:21:24+00:00,willexmen,"Android OS 7.0 API 24 (samsung, SM-G935F)",240901,SE,,,Statik Kxng,Trap Beats Pandits,Statik Kxng (Trap Instrumental),trackdone,,True,False,True,3xsgSIpW6QA3w6Mg7nB7XP,Statik Kxng,Trap Beats Pandits,Statik Kxng (Trap Instrumental),2017-08-09 14:21:24+00:00,240901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5EItmTRO8I43fU5HRhceAu,2017-08-09 14:24:51+00:00,willexmen,"Android OS 7.0 API 24 (samsung, SM-G935F)",206904,SE,,,Abyssus,Hnrk,wave 001,trackdone,,True,False,True,5EItmTRO8I43fU5HRhceAu,Abyssus,Hnrk,wave 001,2019-08-15 15:43:39+00:00,770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
